package,session_id,window,split,n_active_nodes,n_edges,events_kept,reconstruction_error
ch.hgdev.toposuite,05e3f19e2717_llm_s1,0,train,2,1,224,0.6955690979957581
ch.hgdev.toposuite,05e3f19e2717_llm_s1,1,train,2,1,224,0.6955690979957581
ch.hgdev.toposuite,05e3f19e2717_llm_s1,2,train,2,1,224,0.6955690979957581
ch.hgdev.toposuite,05e3f19e2717_llm_s1,3,train,2,1,224,0.6955690979957581
ch.hgdev.toposuite,05e3f19e2717_llm_s1,4,train,2,1,224,0.6955690979957581
ch.hgdev.toposuite,05e3f19e2717_llm_s1,5,train,2,1,224,0.6955690979957581
ch.hgdev.toposuite,05e3f19e2717_llm_s1,6,train,2,1,224,-0.0
ch.hgdev.toposuite,05e3f19e2717_llm_s3,0,train,2,1,224,-0.0
ch.hgdev.toposuite,05e3f19e2717_llm_s3,1,train,2,1,224,0.6955690979957581
ch.hgdev.toposuite,05e3f19e2717_llm_s3,2,train,2,1,224,0.6955690979957581
ch.hgdev.toposuite,05e3f19e2717_llm_s3,3,train,2,1,224,1.1920928955078125e-07
ch.hgdev.toposuite,05e3f19e2717_llm_s3,4,train,2,1,224,0.6955690979957581
ch.hgdev.toposuite,05e3f19e2717_llm_s3,5,train,2,1,224,0.6955690979957581
ch.hgdev.toposuite,05e3f19e2717_llm_s3,6,train,2,1,224,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s1,0,test,2,2,474,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s1,1,test,2,2,474,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s1,2,test,2,2,474,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s1,3,test,2,2,474,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s1,4,test,2,2,474,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s1,5,test,2,2,474,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s1,6,test,2,2,474,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s1,7,test,2,2,474,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s1,8,test,2,2,474,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s1,9,test,2,2,474,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s1,10,test,2,2,474,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s1,11,test,2,2,474,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s2,0,test,2,2,661,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s2,1,test,2,2,661,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s2,2,test,2,2,661,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s2,3,test,2,2,661,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s2,4,test,2,2,661,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s2,5,test,2,2,661,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s2,6,test,2,2,661,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s2,7,test,2,2,661,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s2,8,test,2,2,661,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s2,9,test,2,2,661,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s2,10,test,2,2,661,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s2,11,test,2,2,661,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s3,0,test,2,2,498,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s3,1,test,2,2,498,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s3,2,test,2,2,498,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s3,3,test,2,2,498,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s3,4,test,2,2,498,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s3,5,test,2,2,498,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s3,6,test,2,2,498,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s3,7,test,2,2,498,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s3,8,test,2,2,498,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s3,9,test,2,2,498,0.6955690979957581
ca.rmen.nounours,0e7da7b17b63_llm_s3,10,test,2,2,498,0.34778454899787903
ca.rmen.nounours,0e7da7b17b63_llm_s3,11,test,2,2,498,0.3477851450443268
ca.rmen.nounours,0e7da7b17b63_llm_s3,12,test,2,2,498,6.556515472766478e-07
app.ladefuchs.android,0f0dc4577a45_llm_s1,0,test,2,1,106,0.6955690979957581
app.ladefuchs.android,0f0dc4577a45_llm_s1,1,test,2,1,106,0.6955690979957581
app.ladefuchs.android,0f0dc4577a45_llm_s1,2,test,2,1,106,0.6955690979957581
app.ladefuchs.android,0f0dc4577a45_llm_s1,3,test,2,1,106,0.6955690979957581
app.ladefuchs.android,0f0dc4577a45_llm_s1,4,test,3,3,106,0.6955690979957581
app.ladefuchs.android,0f0dc4577a45_llm_s2,0,test,2,1,101,0.6955690979957581
app.ladefuchs.android,0f0dc4577a45_llm_s2,1,test,2,1,101,0.6955690979957581
app.ladefuchs.android,0f0dc4577a45_llm_s2,2,test,2,1,101,-0.0
app.ladefuchs.android,0f0dc4577a45_llm_s2,3,test,3,3,101,0.23185640573501587
app.ladefuchs.android,0f0dc4577a45_llm_s2,4,test,3,3,101,0.6955690979957581
app.ladefuchs.android,0f0dc4577a45_llm_s3,0,test,2,1,113,0.6955690979957581
app.ladefuchs.android,0f0dc4577a45_llm_s3,1,test,2,1,113,-0.0
app.ladefuchs.android,0f0dc4577a45_llm_s3,2,test,2,1,113,0.6955690979957581
app.ladefuchs.android,0f0dc4577a45_llm_s3,3,test,2,1,113,0.6955690979957581
app.ladefuchs.android,0f0dc4577a45_llm_s3,4,test,3,3,113,0.6955690979957581
app.ladefuchs.android,0f0dc4577a45_llm_s3,5,test,3,3,113,0.23185639083385468
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,1,test,2,2,74,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,2,test,2,2,74,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,3,test,2,2,74,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,4,test,2,2,74,0.3477846682071686
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,5,test,2,2,74,0.34778472781181335
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,6,test,2,2,74,1.3917875548941083e-05
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,7,test,2,2,74,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,8,test,2,2,74,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,9,test,2,2,74,0.3477845788002014
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,1,test,2,2,74,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,2,test,2,2,74,0.34779125452041626
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,3,test,2,2,74,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,4,test,2,2,74,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,5,test,2,2,74,0.34778472781181335
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,6,test,2,2,74,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,7,test,2,2,74,0.3477846384048462
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,8,test,2,2,74,0.3477940559387207
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,9,test,2,2,74,0.34779271483421326
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,1,test,2,2,80,0.34778791666030884
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,2,test,2,2,80,0.34779122471809387
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,3,test,2,2,80,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,4,test,2,2,80,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,5,test,2,2,80,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,6,test,2,2,80,0.34780609607696533
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,7,test,2,2,80,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,8,test,2,2,80,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,9,test,2,2,80,0.6955690979957581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,10,test,2,2,80,0.6955690979957581
app.udderance,2074fc55fb78_llm_s1,0,train,2,1,170,0.6955690979957581
app.udderance,2074fc55fb78_llm_s1,1,train,2,1,170,-0.0
app.udderance,2074fc55fb78_llm_s1,2,train,2,1,170,0.6955690979957581
app.udderance,2074fc55fb78_llm_s1,3,train,2,1,170,0.6955690979957581
app.udderance,2074fc55fb78_llm_s1,4,train,2,1,170,0.6955690979957581
app.udderance,2074fc55fb78_llm_s1,5,train,2,1,170,0.6955690979957581
app.udderance,2074fc55fb78_llm_s1,6,train,2,1,170,0.6955690979957581
app.udderance,2074fc55fb78_llm_s1,7,train,3,1,170,0.12104790657758713
app.udderance,2074fc55fb78_llm_s2,0,train,2,1,169,0.6955690979957581
app.udderance,2074fc55fb78_llm_s2,1,train,2,1,169,0.6955690979957581
app.udderance,2074fc55fb78_llm_s2,2,train,2,1,169,0.6955690979957581
app.udderance,2074fc55fb78_llm_s2,3,train,2,1,169,0.6955690979957581
app.udderance,2074fc55fb78_llm_s2,4,train,2,1,169,0.6955690979957581
app.udderance,2074fc55fb78_llm_s2,5,train,2,1,169,0.6955690979957581
app.udderance,2074fc55fb78_llm_s2,6,train,2,1,169,-0.0
app.udderance,2074fc55fb78_llm_s2,7,train,3,1,169,2.98023280720372e-07
