epoch,loss
1,0.919144521518187
2,0.8896183094111356
3,0.7270215564958264
4,0.7136126613467315
5,0.713279573780134
6,0.7599749641459681
7,0.7441365282458737
8,0.7859330517530577
9,0.7447663413393386
10,0.7469255186092464
11,0.7520151356641835
12,0.8089586472845347
13,0.7231595998007041
14,0.760297565367177
15,0.7510318337592551
16,0.7910155802084484
17,0.7385938537506114
18,0.6827509625196002
19,0.7326031610014516
20,0.7177571452622579
21,0.7894887606426445
22,0.7420208795296077
23,0.7827447348825398
24,0.7975775534820567
25,0.7587868869916764
26,0.6460145162471447
27,0.7061138398504342
28,0.7139569502986836
29,0.6712569492411884
30,0.636923066482229
31,0.6489826705080691
32,0.6754428975724361
33,0.6962392249644141
34,0.6800471417986567
35,0.711541953672289
36,0.6882330533281389
37,0.7238620609197427
38,0.8000829043216315
39,0.6466999629915655
40,0.6444051822336736
41,0.6983977220130013
42,0.8496087950463203
43,0.7787629110576183
44,0.6981473886759274
45,0.7524104304982684
46,0.7558630601638585
47,0.6310902874989709
48,0.8785428128300102
49,0.77915898877241
50,0.7960633889296184
51,0.8119034249028614
52,0.9818763544514186
53,0.686484175364189
54,0.7097730881756781
55,0.7626836752417413
56,0.7415607112466387
57,0.7127855309060942
58,0.7166734039395074
59,0.7239577854592988
60,0.6718790617858759
61,0.7803114749685482
62,0.7229195685607928
63,0.6766608197699299
64,0.7767349260551749
65,0.75732642513086
66,0.726885381786322
67,0.691438298689857
68,0.7434497453449876
69,0.7287210990125526
70,0.6849541776747157
71,0.6814025642224343
72,0.6755465531738115
73,0.7644354437516251
74,0.7905463072940885
75,0.7396730579941438
76,0.7943292639125139
77,0.7493511262939534
78,0.6620457150802861
79,0.7283705217276953
80,0.8091966529354542
81,0.6747744361908091
82,0.7648046685041614
83,0.6807780958189964
84,0.7629214774387071
85,0.6977698898545313
86,0.7453220342236384
87,0.6911489684089528
88,0.8204480485890929
89,0.7958395520673917
90,0.6975161012245172
91,0.7302313754043015
92,0.7614304757971
93,0.6887525461008243
94,0.7043950736735397
95,0.6668947908096625
96,0.7540332344357078
97,0.7536895354250704
98,0.7406869233345258
99,0.7726089281758124
100,0.8387148831362031
101,0.8338191631923175
102,0.719360245351087
103,0.685271978480371
104,0.7912829062969525
105,0.7013583260673014
106,0.7762617283627945
107,0.7027975519775259
108,0.7503819513289561
109,0.7155338737634818
110,0.7659684469580481
111,0.6656896120409775
112,0.6994635989962394
113,0.7425168140974777
114,0.7622110832393808
115,0.7481163413610068
116,0.6502386601393069
117,0.7382580777621645
118,0.7017706787452864
119,0.7488347143071588
120,0.7411635605299012
121,0.7971447033667672
122,0.7372253995165118
123,0.693023373467101
124,0.7910480016152857
125,0.7098110149578714
126,0.6931428814640525
127,0.6847641315514391
128,0.7127365468642132
129,0.7731577287020364
130,0.671448006676586
131,0.7338202841283262
132,0.6943492199127782
133,0.6787390490207624
134,0.7626601432907227
135,0.7904002023727199
136,0.8000403102317784
137,0.6934814200972906
138,0.7375208121542924
139,0.6607381017178874
140,0.713423694274967
141,0.7491833776544641
142,0.8642712095977163
143,0.6605087292824117
144,0.8500261799789074
145,0.7852334441385872
146,0.7340721297266745
147,0.6919927139598948
148,0.622389630913904
149,0.7288040992156473
150,0.7506885065780026
151,0.8144959106021961
152,0.7394707550302614
153,0.729080523221609
154,0.708950927265987
155,0.7855210839145366
156,0.6903839163202852
157,0.7957564577894615
158,0.6639967480224603
159,0.683531238998428
160,0.7457222753282655
161,0.7446529324275517
162,0.6742239404471655
163,0.7541463252244005
164,0.6665282618658039
165,0.7362999535229989
166,0.7274146447625665
167,0.6691803744442537
168,0.7900882524270827
169,0.681973629194021
170,0.8056564197041338
171,0.6757080472293525
172,0.7302068952900649
173,0.7597095537487026
174,0.7303284520178915
175,0.7389173324993685
176,0.7605598877788479
177,0.6464944007611749
178,0.7370265812965806
179,0.7381356639549521
180,0.6408584086897752
181,0.7993941063036653
182,0.7445869406690409
183,0.7192511479894018
184,0.7534887936368961
185,0.6730989448443335
186,0.725150887362287
187,0.6922074637078947
188,0.7625874242837872
189,0.7907806244940503
190,0.7687090922935964
191,0.7483276396831756
192,0.6861376611753391
193,0.7048387080401045
194,0.7747330267889684
195,0.7629411342874731
196,0.7454811752353695
197,0.6193805894042668
198,0.7983951920738444
199,0.6685087518422229
200,0.7441633854144972
201,0.7254178996204651
202,0.6545108910255771
203,0.6627625628926478
204,0.6763511012562987
205,0.7123122341845312
206,0.6980352597253973
207,0.7757822093252219
208,0.761977537819897
209,0.7431229936577834
210,0.8205859176816508
211,0.6599031034596291
212,0.7884644699815512
213,0.6604302053754689
214,0.7400182590792919
215,0.6982299349476194
216,0.6618322084379311
217,0.6031756466589594
218,0.6526797691808298
219,0.7235478272418756
220,0.7202589011914305
221,0.723825174719647
222,0.6902939143566392
223,0.7357845124559873
224,0.8002205272190814
225,0.7316922559039416
226,0.628818579564897
227,0.6559314308631176
228,0.7328809094232966
229,0.6786076129201951
230,0.7311281701586136
231,0.6445864441414398
232,0.6814435813630176
233,0.6612316046435837
234,0.7262038753388758
235,0.6357620159227352
236,0.7443331657280016
237,0.701307907574311
238,0.7920719112097203
239,0.7177165082919068
240,0.7242275373151609
241,0.6692154959047841
242,0.7896158323804551
243,0.8541268309283111
244,0.8606906893037112
245,0.7209887297587553
246,0.648830899859002
247,0.822737467352252
248,0.7018918048404696
249,0.8435257552639249
250,0.6587229628985126
251,0.7028205527714558
252,0.7429791435495579
253,0.7154616979411118
254,0.7386254489790397
255,0.7575172326108639
256,0.7362265000746332
257,0.6668794922609567
258,0.7745648984587011
259,0.7101901797227806
260,0.7549156554340521
261,0.837475771547977
262,0.7589552411195443
263,0.8106018951975017
264,0.7758463595275258
265,0.7803973987384114
266,0.7650523965740886
267,0.7010124990431248
268,0.6569630935432029
269,0.6483634532083985
270,0.8053233446641374
271,0.7460589631286018
272,0.7669128328158447
273,0.6958941583703838
274,0.6877721767854857
275,0.7039681276735925
276,0.7550192567289262
277,0.7777450792603324
278,0.8178223846364282
279,0.825489520541947
280,0.7093877879630875
281,0.7075706193171023
282,0.7523615408688431
283,0.8132394072442217
284,0.7135223307653996
285,0.7055899124763891
286,1.0192568781620568
287,0.7202551645118053
288,0.7336140301144422
289,4.617391368838422
290,0.7918627979876808
291,1.0860167452151126
292,1.200556465069733
293,1.7449306711486794
294,1.8566945593059063
295,2.0733867074659265
296,1.9785498362779617
297,1.8351552459970117
298,1.7729736196105197
299,1.4552814837651782
300,1.2689076067926892
