package,session_id,window,split,n_active_nodes,n_edges,events_kept,reconstruction_error
ch.hgdev.toposuite,05e3f19e2717_llm_s1,0,train,2,1,224,0.7021200060844421
ch.hgdev.toposuite,05e3f19e2717_llm_s1,1,train,2,1,224,0.7021200060844421
ch.hgdev.toposuite,05e3f19e2717_llm_s1,2,train,2,1,224,0.7021200060844421
ch.hgdev.toposuite,05e3f19e2717_llm_s1,3,train,2,1,224,0.7021200060844421
ch.hgdev.toposuite,05e3f19e2717_llm_s1,4,train,2,1,224,0.7021200060844421
ch.hgdev.toposuite,05e3f19e2717_llm_s1,5,train,2,1,224,0.7021200060844421
ch.hgdev.toposuite,05e3f19e2717_llm_s1,6,train,2,1,224,0.0009062819299288094
ch.hgdev.toposuite,05e3f19e2717_llm_s3,0,train,2,1,224,8.763076782226562
ch.hgdev.toposuite,05e3f19e2717_llm_s3,1,train,2,1,224,0.7021200060844421
ch.hgdev.toposuite,05e3f19e2717_llm_s3,2,train,2,1,224,0.7021200060844421
ch.hgdev.toposuite,05e3f19e2717_llm_s3,3,train,2,1,224,0.0017008932773023844
ch.hgdev.toposuite,05e3f19e2717_llm_s3,4,train,2,1,224,0.7021200060844421
ch.hgdev.toposuite,05e3f19e2717_llm_s3,5,train,2,1,224,0.7021200060844421
ch.hgdev.toposuite,05e3f19e2717_llm_s3,6,train,2,1,224,0.7021200060844421
ca.rmen.nounours,0e7da7b17b63_llm_s1,0,test,2,2,474,0.7021200060844421
ca.rmen.nounours,0e7da7b17b63_llm_s1,1,test,2,2,474,0.7021200060844421
ca.rmen.nounours,0e7da7b17b63_llm_s1,2,test,2,2,474,0.7021200060844421
ca.rmen.nounours,0e7da7b17b63_llm_s1,3,test,2,2,474,5.130499362945557
ca.rmen.nounours,0e7da7b17b63_llm_s1,4,test,2,2,474,0.7021200060844421
ca.rmen.nounours,0e7da7b17b63_llm_s1,5,test,2,2,474,0.7021200060844421
ca.rmen.nounours,0e7da7b17b63_llm_s1,6,test,2,2,474,17.62044906616211
ca.rmen.nounours,0e7da7b17b63_llm_s1,7,test,2,2,474,0.7021200060844421
ca.rmen.nounours,0e7da7b17b63_llm_s1,8,test,2,2,474,6.877066612243652
ca.rmen.nounours,0e7da7b17b63_llm_s1,9,test,2,2,474,0.7021200060844421
ca.rmen.nounours,0e7da7b17b63_llm_s1,10,test,2,2,474,0.7021200060844421
ca.rmen.nounours,0e7da7b17b63_llm_s1,11,test,2,2,474,0.3714176118373871
ca.rmen.nounours,0e7da7b17b63_llm_s2,0,test,2,2,661,17.62044906616211
