package,session_id,window,split,n_active_nodes,n_edges,events_kept,reconstruction_error
ch.hgdev.toposuite,05e3f19e2717_llm_s1,0,train,2,1,224,0.6965758800506592
ch.hgdev.toposuite,05e3f19e2717_llm_s1,1,train,2,1,224,0.6965758800506592
ch.hgdev.toposuite,05e3f19e2717_llm_s1,2,train,2,1,224,0.6965758800506592
ch.hgdev.toposuite,05e3f19e2717_llm_s1,3,train,2,1,224,0.6965758800506592
ch.hgdev.toposuite,05e3f19e2717_llm_s1,4,train,2,1,224,0.06696628034114838
ch.hgdev.toposuite,05e3f19e2717_llm_s1,5,train,2,1,224,0.6965758800506592
ch.hgdev.toposuite,05e3f19e2717_llm_s1,6,train,2,1,224,0.6965758800506592
ch.hgdev.toposuite,05e3f19e2717_llm_s3,0,train,2,1,224,0.6965758800506592
ch.hgdev.toposuite,05e3f19e2717_llm_s3,1,train,2,1,224,0.6965758800506592
ch.hgdev.toposuite,05e3f19e2717_llm_s3,2,train,2,1,224,0.6965758800506592
ch.hgdev.toposuite,05e3f19e2717_llm_s3,3,train,2,1,224,0.07452776283025742
ch.hgdev.toposuite,05e3f19e2717_llm_s3,4,train,2,1,224,0.07592158764600754
ch.hgdev.toposuite,05e3f19e2717_llm_s3,5,train,2,1,224,0.6965758800506592
ch.hgdev.toposuite,05e3f19e2717_llm_s3,6,train,2,1,224,0.07519801706075668
ca.rmen.nounours,0e7da7b17b63_llm_s1,0,test,2,2,474,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s1,1,test,2,2,474,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s1,2,test,2,2,474,0.3482879400253296
ca.rmen.nounours,0e7da7b17b63_llm_s1,3,test,2,2,474,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s1,4,test,2,2,474,0.3482879400253296
ca.rmen.nounours,0e7da7b17b63_llm_s1,5,test,2,2,474,0.3482879400253296
ca.rmen.nounours,0e7da7b17b63_llm_s1,6,test,2,2,474,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s1,7,test,2,2,474,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s1,8,test,2,2,474,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s1,9,test,2,2,474,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s1,10,test,2,2,474,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s2,0,test,2,2,661,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s2,1,test,2,2,661,0.3482879400253296
ca.rmen.nounours,0e7da7b17b63_llm_s2,2,test,2,2,661,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s2,3,test,2,2,661,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s2,4,test,2,2,661,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s2,5,test,2,2,661,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s2,6,test,2,2,661,0.3482879400253296
ca.rmen.nounours,0e7da7b17b63_llm_s2,7,test,2,2,661,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s2,8,test,2,2,661,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s2,9,test,2,2,661,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s2,10,test,2,2,661,0.4435621201992035
ca.rmen.nounours,0e7da7b17b63_llm_s3,0,test,2,2,498,0.3482879400253296
ca.rmen.nounours,0e7da7b17b63_llm_s3,1,test,2,2,498,0.3482879400253296
ca.rmen.nounours,0e7da7b17b63_llm_s3,2,test,2,2,498,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s3,3,test,2,2,498,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s3,4,test,2,2,498,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s3,5,test,2,2,498,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s3,6,test,2,2,498,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s3,7,test,2,2,498,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s3,8,test,2,2,498,0.6965758800506592
ca.rmen.nounours,0e7da7b17b63_llm_s3,9,test,2,2,498,0.4686230421066284
app.ladefuchs.android,0f0dc4577a45_llm_s1,0,test,2,1,106,-0.0
app.ladefuchs.android,0f0dc4577a45_llm_s1,1,test,2,1,106,0.6965758800506592
app.ladefuchs.android,0f0dc4577a45_llm_s1,2,test,2,1,106,0.6965758800506592
app.ladefuchs.android,0f0dc4577a45_llm_s1,3,test,2,1,106,0.6965758800506592
app.ladefuchs.android,0f0dc4577a45_llm_s1,4,test,3,3,106,0.46438392996788025
app.ladefuchs.android,0f0dc4577a45_llm_s2,0,test,2,1,101,0.6965758800506592
app.ladefuchs.android,0f0dc4577a45_llm_s2,1,test,2,1,101,0.6965758800506592
app.ladefuchs.android,0f0dc4577a45_llm_s2,2,test,2,1,101,0.6965758800506592
app.ladefuchs.android,0f0dc4577a45_llm_s2,3,test,3,3,101,0.23219196498394012
app.ladefuchs.android,0f0dc4577a45_llm_s2,4,test,3,3,101,0.6965758800506592
app.ladefuchs.android,0f0dc4577a45_llm_s3,0,test,2,1,113,0.6965758800506592
app.ladefuchs.android,0f0dc4577a45_llm_s3,1,test,2,1,113,0.6965758800506592
app.ladefuchs.android,0f0dc4577a45_llm_s3,2,test,2,1,113,0.6965758800506592
app.ladefuchs.android,0f0dc4577a45_llm_s3,3,test,2,1,113,0.6965758800506592
app.ladefuchs.android,0f0dc4577a45_llm_s3,4,test,3,3,113,0.23219196498394012
app.ladefuchs.android,0f0dc4577a45_llm_s3,5,test,3,3,113,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,0,test,2,2,74,0.3482879400253296
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,1,test,2,2,74,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,2,test,2,2,74,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,3,test,2,2,74,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,4,test,2,2,74,0.45096540451049805
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,5,test,2,2,74,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,6,test,2,2,74,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,7,test,2,2,74,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,8,test,2,2,74,0.4874359965324402
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,0,test,2,2,74,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,1,test,2,2,74,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,2,test,2,2,74,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,3,test,2,2,74,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,4,test,2,2,74,0.4511999189853668
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,5,test,2,2,74,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,6,test,2,2,74,0.48534542322158813
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,7,test,2,2,74,0.4865777790546417
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,0,test,2,2,80,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,1,test,2,2,80,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,2,test,2,2,80,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,3,test,2,2,80,0.3777907192707062
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,4,test,2,2,80,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,5,test,2,2,80,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,6,test,2,2,80,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,7,test,2,2,80,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,8,test,2,2,80,0.6965758800506592
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,9,test,2,2,80,0.6965758800506592
app.udderance,2074fc55fb78_llm_s1,0,train,2,1,170,-0.0
app.udderance,2074fc55fb78_llm_s1,1,train,2,1,170,0.6965758800506592
app.udderance,2074fc55fb78_llm_s1,2,train,2,1,170,0.6965758800506592
app.udderance,2074fc55fb78_llm_s1,3,train,2,1,170,0.6965758800506592
app.udderance,2074fc55fb78_llm_s1,4,train,2,1,170,0.6965758800506592
app.udderance,2074fc55fb78_llm_s1,5,train,2,1,170,0.6965758800506592
app.udderance,2074fc55fb78_llm_s1,6,train,3,1,170,0.6965758800506592
app.udderance,2074fc55fb78_llm_s2,0,train,2,1,169,0.6965758800506592
app.udderance,2074fc55fb78_llm_s2,1,train,2,1,169,0.6965758800506592
app.udderance,2074fc55fb78_llm_s2,2,train,2,1,169,0.6965758800506592
