epoch,loss
1,0.9429521464338206
2,0.8930072798271372
3,0.8454071255269074
4,0.7962050359357488
5,0.8140612936465803
6,0.8112094391617134
7,0.7537147496283969
8,0.742590712048791
9,0.75174160676008
10,0.8047235880006541
11,0.799195689543374
12,0.7178968417900443
13,0.8611958200160119
14,0.8086531450451813
15,0.7587207715649037
16,0.7588024551916411
17,0.8463895652920286
18,0.7587731827502012
19,0.7645617265969239
20,0.8062912839775891
21,0.7148143254936598
22,0.6873864892814828
23,0.8035559183606341
24,0.7113662621890681
25,0.7672010415337152
26,0.7537111138191187
27,0.8382590246288261
28,0.6961381475499578
29,0.7457124277046242
30,0.7830099311798474
31,0.7407365963769555
32,0.7486191334721995
33,0.6643261125210715
34,0.7826269761630983
35,0.78882187186095
36,0.7645458474002779
37,0.7006449109554905
38,0.715837824403437
39,0.6949465616080993
40,0.7853249823677045
41,0.7399814286316284
42,0.6755221323006871
43,0.7900232115083653
44,0.7605004986874593
45,0.6828626334460298
46,0.7010138703855519
47,0.7220689310570398
48,0.7986524697862044
49,0.7094606732629769
50,0.671558601793015
51,0.7773325226600181
52,0.6841289838500103
53,0.6642952076221956
54,0.8062792203518238
55,0.6857063432085319
56,0.7178342777037235
57,0.8000131833745934
58,0.8472582169851958
59,0.7178710674321447
60,0.8134330016650814
61,0.6921190860410944
62,0.7106384085378632
63,0.6783371927358223
64,0.7147111965763745
65,0.6462642807854848
66,0.6702178620259998
67,0.7341562846242784
68,0.7058089592164815
69,0.7002111702067066
70,0.7246396451213853
71,0.8459912091833354
72,0.6479820361780414
73,0.7565154890181741
74,0.702608289208376
75,0.823560159179299
76,0.8165129564507015
77,0.6646091017947574
78,0.7905978319404483
79,0.7028010207294801
80,0.6887390872247258
81,0.7479010396067892
82,0.716911569902805
83,0.6977704520201815
84,0.731569919076331
85,0.6952688527406391
86,0.7503364452264375
87,0.7376595328985386
88,0.7356680495180001
89,0.7899161061883794
90,0.8813338704223947
91,0.6722595343674355
92,0.6716529595225255
93,0.7569922405639874
94,0.6758043702350031
95,0.7713176446995049
96,0.7241441918313597
97,0.7804156138994401
98,0.7590115798476589
99,0.7205271664141663
100,0.8780858905181628
101,0.7575130334876554
102,0.699773610716761
103,0.8525331864435365
104,0.6822304457214406
105,0.7865611549534023
106,0.7556592444267778
107,0.7229411288380924
108,0.6937351949099038
109,0.8445330026272609
110,0.7796630461580074
111,0.7476393980209274
112,0.7467409396562351
113,0.661840701122613
114,0.7159583689265121
115,0.7277137419057191
116,0.7032584863098702
117,0.7676400404928824
118,0.7412533098728292
119,0.8009837799090196
120,0.7225491597713447
121,0.7024790023763975
122,0.6104775842834227
123,0.7649126003220009
124,0.8105268386410751
125,0.6527558161853577
126,0.7134023452165885
127,0.746681203702794
128,0.6819753100543466
129,0.7085910586743195
130,0.7459276576131356
131,0.7272403628127931
132,0.6614251915899928
133,0.7447509405361618
134,0.7294337549981793
135,0.842673881969831
136,0.6568628123570986
137,0.7500651548437519
138,0.7722007039434634
139,0.732140613359933
140,0.7495150078604345
141,0.7589086054786663
142,0.7212878045734316
143,0.6837238756543487
144,0.7206205657767317
145,0.7096807835516614
146,0.7009040373502149
147,0.6929451009903616
148,0.6689395795871428
149,0.8643279656105881
150,0.6616886786022488
151,0.689498450379662
152,0.820725342213656
153,0.8231691718473986
154,0.6917136855781622
155,0.6812702103265716
156,0.7785870703092175
157,0.7295856514574116
158,0.6544885203937928
159,0.7384953282413665
160,0.71141207306978
161,0.6858871772598399
162,0.7395290934917197
163,0.6910955236768445
164,0.6369509533500622
165,0.8101280640278627
166,0.7156701133956487
167,0.7102855260475102
168,0.7395612144435483
169,0.7738038573226786
170,0.764952401529327
171,0.7258196589042347
172,0.772797364099501
173,0.7784489261386661
174,0.7077084998854476
175,0.710951258487455
176,0.792777219039595
177,0.6898978859650823
178,0.7045253575365723
179,0.7561924847045142
180,0.6713015214393075
181,0.7368145192851021
182,0.8177480256445878
183,0.7922044236775643
184,0.8081042216427704
185,0.7092374247403709
186,0.6389526275997115
187,0.7845657857301991
188,0.667755102982387
189,0.6832300304136131
190,0.7052525051503743
191,0.7228440602094002
192,0.7673435864513242
193,0.713754275477623
194,0.8147196754043688
195,0.7201071230572982
196,0.6527718162321453
197,0.8195528009309048
198,0.7526138344833703
199,0.7490780417894565
200,0.7150208662635638
201,0.7457349141975201
202,0.8160676510821859
203,0.68778909375095
204,0.7349060311661335
205,0.649632336186659
206,0.7640447185990662
207,0.7748492524900424
208,0.80667801922779
209,0.7137076885710285
210,0.6674361601509535
211,0.708082692584165
212,0.6333158048678614
213,0.7520612787683486
214,0.7203119145336178
215,0.6842498135241344
216,0.7394959360924905
217,0.8033313821403856
218,0.6682432878220094
219,0.6669263101995727
220,0.6367125135330236
221,0.7589149183499617
222,0.7681411017654384
223,0.8410556154604333
224,0.7115346567304667
225,0.7387448298778362
226,0.848971568151363
227,0.7000317910343715
228,0.677746808768722
229,0.7059940350252422
230,0.7355829734310031
231,0.7662402099564041
232,0.7685855579882908
233,0.7928468443512218
234,0.7962280716757629
235,0.6907196009731523
236,0.6810792201152677
237,0.8253843167506225
238,0.7795610647191731
239,0.7015196383263597
240,0.6857651825307759
241,0.7417075394625747
242,0.7238156379142752
243,0.763108005346992
244,0.6991988095776264
245,0.8915719285167161
246,0.6877683742097177
247,0.7260551118364894
248,0.7178153042003602
249,0.7096397685186248
250,0.7374487828580696
251,0.7446934875111875
252,0.7570154470415985
253,0.7930864266457991
254,0.6761533339112266
255,0.6067314743142657
256,0.6338462197596748
257,0.8298085777117268
258,0.7695172744625972
259,0.7887133554389673
260,0.6919990864255631
261,0.729044916898935
262,0.7352643093908181
263,0.7723540080490321
264,0.6925678166423247
265,0.7300701419527212
266,0.714933645911286
267,0.8061369930543317
268,0.6590686039371364
269,0.7702051472908581
270,0.6585191980843912
271,0.7914974032215468
272,0.7999354073381659
273,0.7790021600881514
274,0.5970444058954036
275,0.6864149969634816
276,0.8287543581932727
277,0.7452288632834401
278,0.6186480059202306
279,0.7421562157536369
280,0.7319463192484097
281,0.6945126805410425
282,0.717278138410203
283,0.7957239331017566
284,0.6714131578419789
285,0.6283465365003771
286,0.6784125265645435
287,0.7033236712369102
288,0.6968759671342795
289,0.7937851629520195
290,0.6658511805900926
291,0.6754935191771383
292,0.7113173772467746
293,0.7111389601436464
294,0.6765118073987852
295,0.6786412102164703
296,0.7450426563828999
297,0.7695746732405928
298,0.6304902492970587
299,0.7152294245516874
300,0.6710954164558476
