package,session_id,window,split,n_active_nodes,n_edges,events_kept,reconstruction_error
ch.hgdev.toposuite,05e3f19e2717_llm_s1,0,train,2,1,224,0.6976325511932373
ch.hgdev.toposuite,05e3f19e2717_llm_s1,1,train,2,1,224,0.6976325511932373
ch.hgdev.toposuite,05e3f19e2717_llm_s1,2,train,2,1,224,0.6976325511932373
ch.hgdev.toposuite,05e3f19e2717_llm_s1,3,train,2,1,224,0.6976325511932373
ch.hgdev.toposuite,05e3f19e2717_llm_s1,4,train,2,1,224,0.4779093861579895
ch.hgdev.toposuite,05e3f19e2717_llm_s1,5,train,2,1,224,0.6976325511932373
ch.hgdev.toposuite,05e3f19e2717_llm_s1,6,train,2,1,224,0.6976325511932373
ch.hgdev.toposuite,05e3f19e2717_llm_s3,0,train,2,1,224,0.6976325511932373
ch.hgdev.toposuite,05e3f19e2717_llm_s3,1,train,2,1,224,0.6976325511932373
ch.hgdev.toposuite,05e3f19e2717_llm_s3,2,train,2,1,224,0.6976325511932373
ch.hgdev.toposuite,05e3f19e2717_llm_s3,3,train,2,1,224,0.4680188000202179
ch.hgdev.toposuite,05e3f19e2717_llm_s3,4,train,2,1,224,0.4865529239177704
ch.hgdev.toposuite,05e3f19e2717_llm_s3,5,train,2,1,224,0.6976325511932373
ch.hgdev.toposuite,05e3f19e2717_llm_s3,6,train,2,1,224,0.48653683066368103
ca.rmen.nounours,0e7da7b17b63_llm_s1,0,test,2,2,474,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s1,1,test,2,2,474,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s1,2,test,2,2,474,0.34881627559661865
ca.rmen.nounours,0e7da7b17b63_llm_s1,3,test,2,2,474,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s1,4,test,2,2,474,0.34881627559661865
ca.rmen.nounours,0e7da7b17b63_llm_s1,5,test,2,2,474,0.34881627559661865
ca.rmen.nounours,0e7da7b17b63_llm_s1,6,test,2,2,474,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s1,7,test,2,2,474,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s1,8,test,2,2,474,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s1,9,test,2,2,474,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s1,10,test,2,2,474,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s2,0,test,2,2,661,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s2,1,test,2,2,661,0.34881627559661865
ca.rmen.nounours,0e7da7b17b63_llm_s2,2,test,2,2,661,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s2,3,test,2,2,661,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s2,4,test,2,2,661,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s2,5,test,2,2,661,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s2,6,test,2,2,661,0.34881627559661865
ca.rmen.nounours,0e7da7b17b63_llm_s2,7,test,2,2,661,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s2,8,test,2,2,661,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s2,9,test,2,2,661,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s2,10,test,2,2,661,0.5773513317108154
ca.rmen.nounours,0e7da7b17b63_llm_s3,0,test,2,2,498,0.34881627559661865
ca.rmen.nounours,0e7da7b17b63_llm_s3,1,test,2,2,498,0.34881627559661865
ca.rmen.nounours,0e7da7b17b63_llm_s3,2,test,2,2,498,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s3,3,test,2,2,498,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s3,4,test,2,2,498,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s3,5,test,2,2,498,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s3,6,test,2,2,498,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s3,7,test,2,2,498,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s3,8,test,2,2,498,0.6976325511932373
ca.rmen.nounours,0e7da7b17b63_llm_s3,9,test,2,2,498,0.6204464435577393
app.ladefuchs.android,0f0dc4577a45_llm_s1,0,test,2,1,106,-0.0
app.ladefuchs.android,0f0dc4577a45_llm_s1,1,test,2,1,106,0.6976325511932373
app.ladefuchs.android,0f0dc4577a45_llm_s1,2,test,2,1,106,0.6976325511932373
app.ladefuchs.android,0f0dc4577a45_llm_s1,3,test,2,1,106,0.6976325511932373
app.ladefuchs.android,0f0dc4577a45_llm_s1,4,test,3,3,106,0.4650883674621582
app.ladefuchs.android,0f0dc4577a45_llm_s2,0,test,2,1,101,0.6976325511932373
app.ladefuchs.android,0f0dc4577a45_llm_s2,1,test,2,1,101,0.6976325511932373
app.ladefuchs.android,0f0dc4577a45_llm_s2,2,test,2,1,101,0.6976325511932373
app.ladefuchs.android,0f0dc4577a45_llm_s2,3,test,3,3,101,0.2325441837310791
app.ladefuchs.android,0f0dc4577a45_llm_s2,4,test,3,3,101,0.6976325511932373
app.ladefuchs.android,0f0dc4577a45_llm_s3,0,test,2,1,113,0.6976325511932373
app.ladefuchs.android,0f0dc4577a45_llm_s3,1,test,2,1,113,0.6976325511932373
app.ladefuchs.android,0f0dc4577a45_llm_s3,2,test,2,1,113,0.6976325511932373
app.ladefuchs.android,0f0dc4577a45_llm_s3,3,test,2,1,113,0.6976325511932373
app.ladefuchs.android,0f0dc4577a45_llm_s3,4,test,3,3,113,0.2325441837310791
app.ladefuchs.android,0f0dc4577a45_llm_s3,5,test,3,3,113,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,0,test,2,2,74,0.3488163650035858
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,1,test,2,2,74,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,2,test,2,2,74,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,3,test,2,2,74,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,4,test,2,2,74,0.5909315347671509
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,5,test,2,2,74,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,6,test,2,2,74,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,7,test,2,2,74,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,8,test,2,2,74,0.6509331464767456
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,0,test,2,2,74,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,1,test,2,2,74,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,2,test,2,2,74,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,3,test,2,2,74,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,4,test,2,2,74,0.5913389921188354
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,5,test,2,2,74,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,6,test,2,2,74,0.650585412979126
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,7,test,2,2,74,0.6508575677871704
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,0,test,2,2,80,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,1,test,2,2,80,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,2,test,2,2,80,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,3,test,2,2,80,0.438836932182312
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,4,test,2,2,80,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,5,test,2,2,80,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,6,test,2,2,80,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,7,test,2,2,80,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,8,test,2,2,80,0.6976325511932373
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,9,test,2,2,80,0.6976325511932373
app.udderance,2074fc55fb78_llm_s1,0,train,2,1,170,-0.0
app.udderance,2074fc55fb78_llm_s1,1,train,2,1,170,0.6976325511932373
app.udderance,2074fc55fb78_llm_s1,2,train,2,1,170,0.6976325511932373
app.udderance,2074fc55fb78_llm_s1,3,train,2,1,170,0.6976325511932373
app.udderance,2074fc55fb78_llm_s1,4,train,2,1,170,0.6976325511932373
