package,session_id,window,split,n_active_nodes,n_edges,events_kept,reconstruction_error
ch.hgdev.toposuite,05e3f19e2717_llm_s1,0,train,2,1,224,0.7058644890785217
ch.hgdev.toposuite,05e3f19e2717_llm_s1,1,train,2,1,224,0.7058644890785217
ch.hgdev.toposuite,05e3f19e2717_llm_s1,2,train,2,1,224,0.7058644890785217
ch.hgdev.toposuite,05e3f19e2717_llm_s1,3,train,2,1,224,0.09837745875120163
ch.hgdev.toposuite,05e3f19e2717_llm_s1,4,train,2,1,224,0.7058644890785217
ch.hgdev.toposuite,05e3f19e2717_llm_s1,5,train,2,1,224,0.3007068634033203
ch.hgdev.toposuite,05e3f19e2717_llm_s1,6,train,2,1,224,0.06805428117513657
ch.hgdev.toposuite,05e3f19e2717_llm_s3,0,train,2,1,224,-0.0
ch.hgdev.toposuite,05e3f19e2717_llm_s3,1,train,2,1,224,0.7058644890785217
ch.hgdev.toposuite,05e3f19e2717_llm_s3,2,train,2,1,224,0.7058644890785217
ch.hgdev.toposuite,05e3f19e2717_llm_s3,3,train,2,1,224,0.09821943938732147
ch.hgdev.toposuite,05e3f19e2717_llm_s3,4,train,2,1,224,0.7058644890785217
ch.hgdev.toposuite,05e3f19e2717_llm_s3,5,train,2,1,224,0.7058644890785217
ch.hgdev.toposuite,05e3f19e2717_llm_s3,6,train,2,1,224,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s1,0,test,2,2,474,-0.0
ca.rmen.nounours,0e7da7b17b63_llm_s1,1,test,2,2,474,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s1,2,test,2,2,474,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s1,3,test,2,2,474,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s1,4,test,2,2,474,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s1,5,test,2,2,474,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s1,6,test,2,2,474,0.35293224453926086
ca.rmen.nounours,0e7da7b17b63_llm_s1,7,test,2,2,474,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s1,8,test,2,2,474,0.36647263169288635
ca.rmen.nounours,0e7da7b17b63_llm_s1,9,test,2,2,474,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s1,10,test,2,2,474,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s2,0,test,2,2,661,0.35293224453926086
ca.rmen.nounours,0e7da7b17b63_llm_s2,1,test,2,2,661,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s2,2,test,2,2,661,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s2,3,test,2,2,661,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s2,4,test,2,2,661,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s2,5,test,2,2,661,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s2,6,test,2,2,661,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s2,7,test,2,2,661,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s2,8,test,2,2,661,0.35293224453926086
ca.rmen.nounours,0e7da7b17b63_llm_s2,9,test,2,2,661,0.36641162633895874
ca.rmen.nounours,0e7da7b17b63_llm_s2,10,test,2,2,661,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s3,0,test,2,2,498,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s3,1,test,2,2,498,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s3,2,test,2,2,498,0.35293224453926086
ca.rmen.nounours,0e7da7b17b63_llm_s3,3,test,2,2,498,0.3529338538646698
ca.rmen.nounours,0e7da7b17b63_llm_s3,4,test,2,2,498,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s3,5,test,2,2,498,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s3,6,test,2,2,498,0.35293224453926086
ca.rmen.nounours,0e7da7b17b63_llm_s3,7,test,2,2,498,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s3,8,test,2,2,498,0.7058644890785217
ca.rmen.nounours,0e7da7b17b63_llm_s3,9,test,2,2,498,0.7058644890785217
app.ladefuchs.android,0f0dc4577a45_llm_s1,0,test,2,1,106,0.7058644890785217
app.ladefuchs.android,0f0dc4577a45_llm_s1,1,test,2,1,106,0.7058644890785217
app.ladefuchs.android,0f0dc4577a45_llm_s1,2,test,2,1,106,-0.0
app.ladefuchs.android,0f0dc4577a45_llm_s1,3,test,2,1,106,0.7058644890785217
app.ladefuchs.android,0f0dc4577a45_llm_s1,4,test,3,3,106,0.47057631611824036
app.ladefuchs.android,0f0dc4577a45_llm_s2,0,test,2,1,101,0.7058644890785217
app.ladefuchs.android,0f0dc4577a45_llm_s2,1,test,2,1,101,0.7058644890785217
app.ladefuchs.android,0f0dc4577a45_llm_s2,2,test,2,1,101,0.7058644890785217
app.ladefuchs.android,0f0dc4577a45_llm_s2,3,test,3,3,101,0.47057631611824036
app.ladefuchs.android,0f0dc4577a45_llm_s2,4,test,3,3,101,0.4707852900028229
app.ladefuchs.android,0f0dc4577a45_llm_s3,0,test,2,1,113,0.7058644890785217
app.ladefuchs.android,0f0dc4577a45_llm_s3,1,test,2,1,113,0.7058644890785217
app.ladefuchs.android,0f0dc4577a45_llm_s3,2,test,2,1,113,0.7058644890785217
app.ladefuchs.android,0f0dc4577a45_llm_s3,3,test,2,1,113,0.7058644890785217
app.ladefuchs.android,0f0dc4577a45_llm_s3,4,test,3,3,113,0.47057631611824036
app.ladefuchs.android,0f0dc4577a45_llm_s3,5,test,3,3,113,0.23528815805912018
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,0,test,2,2,74,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,1,test,2,2,74,0.3529980182647705
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,2,test,2,2,74,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,3,test,2,2,74,0.22079896926879883
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,4,test,2,2,74,0.5747610926628113
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,5,test,2,2,74,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,6,test,2,2,74,0.589377224445343
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,7,test,2,2,74,0.4174916446208954
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s1,8,test,2,2,74,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,0,test,2,2,74,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,1,test,2,2,74,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,2,test,2,2,74,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,3,test,2,2,74,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,4,test,2,2,74,0.5273275971412659
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,5,test,2,2,74,0.5878255367279053
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,6,test,2,2,74,0.5380635261535645
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s2,7,test,2,2,74,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,0,test,2,2,80,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,1,test,2,2,80,0.000135728987515904
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,2,test,2,2,80,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,3,test,2,2,80,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,4,test,2,2,80,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,5,test,2,2,80,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,6,test,2,2,80,0.5872452259063721
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,7,test,2,2,80,0.5843630433082581
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,8,test,2,2,80,0.7058644890785217
ch.joshuah.bibleverseapp,18aff8885c8c_llm_s3,9,test,2,2,80,0.7058644890785217
app.udderance,2074fc55fb78_llm_s1,0,train,2,1,170,0.7058644890785217
app.udderance,2074fc55fb78_llm_s1,1,train,2,1,170,0.7058644890785217
app.udderance,2074fc55fb78_llm_s1,2,train,2,1,170,0.7058644890785217
app.udderance,2074fc55fb78_llm_s1,3,train,2,1,170,0.7058644890785217
app.udderance,2074fc55fb78_llm_s1,4,train,2,1,170,0.7058644890785217
